0920600,日光市,090022,0,0,,,,,,
0920800,小山市,090013,0,0,,,,,,
0920900,真岡市,090012,0,0,,,,,,
0921000,大田原市,090021,0,0,,,,,,
0921100,矢板市,090021,0,0,,,,,,
0921300,那須塩原市,090021,0,0,,,,,,
0921400,さくら市,090011,0,0,,,,,,
0921500,那須烏山市,090012,0,0,,,,,,
0921600,下野市,090013,0,0,,,,,,
0930100,上三川町,090011,0,0,,,,,,
0932100,西方町,090013,0,0,,,,,,
0934200,益子町,090012,0,0,,,,,,
0934300,茂木町,090012,0,0,,,,,,
0934400,市貝町,090012,0,0,,,,,,
0934500,芳賀町,090012,0,0,,,,,,
0936100,壬生町,090013,0,0,,,,,,
0936400,野木町,090013,0,0,,,,,,
0936700,岩舟町,090013,0,0,,,,,,
0938400,塩谷町,090021,0,0,,,,,,
0938600,高根沢町,090011,0,0,,,,,,
0940700,那須町,090021,0,0,,,,,,
0941100,那珂川町,090012,0,0,,,,,,
1020100,前橋市,100011,0,0,,,,,,
1020200,高崎市,100013,0,0,,,,,,
1020300,桐生市,100011,0,0,,,,,,
1020400,伊勢崎市,100012,0,0,,,,,,
1020500,太田市,100012,0,0,,,,,,
1020600,沼田市,100021,0,0,,,,,,
1020700,館林市,100012,0,0,,,,,,
1020800,渋川市,100011,0,0,,,,,,
1020900,藤岡市,100013,0,0,,,,,,
1021000,富岡市,100013,0,0,,,,,,
1021100,安中市,100013,0,0,,,,,,
1021200,みどり市,100011,0,0,,,,,,
1034400,榛東村,100011,0,0,,,,,,
1034500,吉岡町,100011,0,0,,,,,,
1036600,上野村,100013,0,0,,,,,,
1036700,神流町,100013,0,0,,,,,,
1038200,下仁田町,100013,0,0,,,,,,
1038300,南牧村,100013,0,0,,,,,,
1038400,甘楽町,100013,0,0,,,,,,
1042100,中之条町,100022,0,0,,,,,,
1042400,長野原町,100022,0,0,,,,,,
1042500,嬬恋村,100022,0,0,,,,,,
1042600,草津町,100022,0,0,,,,,,
1042800,高山村,100022,0,0,,,,,,
1042900,東吾妻町,100022,0,0,,,,,,
1044300,片品村,100021,0,0,,,,,,
1044400,川場村,100021,0,0,,,,,,
1044800,昭和村,100021,0,0,,,,,,
1044900,みなかみ町,100021,0,0,,,,,,
1046400,玉村町,100012,0,0,,,,,,
1052100,板倉町,100012,0,0,,,,,,
1052200,明和町,100012,0,0,,,,,,
1052300,千代田町,100012,0,0,,,,,,
1052400,大泉町,100012,0,0,,,,,,
1052500,邑楽町,100012,0,0,,,,,,
1110000,さいたま市,110011,0,0,,,,,,
1120100,川越市,110011,0,0,,,,,,
1120200,熊谷市,110022,0,0,,,,,,
1120300,川口市,110011,0,0,,,,,,
1120600,行田市,110021,0,0,,,,,,
1120700,秩父市,110030,0,0,,,,,,
1120800,所沢市,110011,0,0,,,,,,
1120900,飯能市,110013,0,0,,,,,,
